size,code,brand,model,factory price,DOT#1-1,DOT#1-2,DOT#2-1,DOT#2-2,DOT#3,DOT#4-1,DOT#4-2,DOT#5-1,DOT#5-2,DOT#9,제품명
2055517,TBEP422+02,브리지스톤,EP422+ 에코피아,"249,810",,,,,,,,,,,205/55R17 (브리지스톤) EP422+ 에코피아
1956017,TBEP422+03,브리지스톤,EP422+ 에코피아,"219,010",,,,,,,,,,,195/60R17 (브리지스톤) EP422+ 에코피아
,TBEP42200,#N/A,#N/A,0,,,,,,,,,,,< EP422 에코피아 >
2154517,TBEP42201,브리지스톤,EP422 에코피아,"361,460",,,,,,,,,,,215/45R17 (브리지스톤) EP422 에코피아
2554520,TBEP42206,브리지스톤,EP422 에코피아,"315,700",,,,,,,,,,,255/45R20 (브리지스톤) EP422 에코피아
,TBEP50000,#N/A,#N/A,0,,,,,,,,,,,< EP500 에코피아 >
1557019,TBEP50001,브리지스톤,EP500 에코피아*,"404,470",,,,,,,,,,,155/70R19 (브리지스톤) EP500 에코피아*
1756019,TBEP50002,브리지스톤,EP500 에코피아*,"424,270",,,,,,,,,,,175/60R19 (브리지스톤) EP500 에코피아*
1556020,TBEP50003,브리지스톤,EP500 에코피아*,"449,020",,,,,,,,,,,155/60R20 (브리지스톤) EP500 에코피아*
1755520,TBEP50004,브리지스톤,EP500 에코피아*,"467,060",,,,,,,,,,,175/55R20 (브리지스톤) EP500 에코피아*
1955020,TBEP50005,브리지스톤,EP500 에코피아*,"490,490",,,,,,,,,,,195/50R20 (브리지스톤) EP500 에코피아*
1755520,TBEP50007,브리지스톤,EP500 에코피아*,"466,950",,,,,,,,,,,175/55R20 (브리지스톤) EP500 에코피아*
,TBER30000,#N/A,#N/A,0,,,,,,,,,,,< ER300 투란자 >
2454518,TBER30007,브리지스톤,ER300 투란자,"594,440",,,,,,,,,,,245/45R18 (브리지스톤) ER300 투란자
2454517,TBER30022,브리지스톤,ER300 투란자,"517,550",,,,,,,,,,,245/45R17 (브리지스톤) ER300 투란자
,TBFG,#N/A,#N/A,0,,,,,,,,,,,< BF굿리치 >
,TBFGKM300,#N/A,#N/A,0,,,,,,,,,,,< KM3 머드터레인 T/A >
35125017,TBFGKM3135676,BFG,KM3 머드터레인 T/A,"722,700",,,,,,,,,,,35X12.50R17 (BFG) KM3 머드터레인 T/A
2857517,TBFGKM3168077,BFG,KM3 머드터레인 T/A,"563,200",,,,,,,,,,,285/75R17 (BFG) KM3 머드터레인 T/A
39135017,TBFGKM3361598,BFG,KM3 머드터레인 T/A,"1,223,200",,,,,,,,,,,39X13.50R17 (BFG) KM3 머드터레인 T/A
37125017,TBFGKM3638949,BFG,KM3 머드터레인 T/A,"826,100",,,,,,,,,,,37X12.50R17 (BFG) KM3 머드터레인 T/A
,TBFGKO200,#N/A,#N/A,0,,,,,,,,,,,< KO2 올터레인 T/A >
2557517,TBFGKO2007232,BFG,KO2 올터레인 T/A,"423,500",,,,,,,,,,,255/75R17 (BFG) KO2 올터레인 T/A
35125017,TBFGKO2111728,BFG,KO2 올터레인 T/A,"697,400",,,,,,,,,,,35X12.50R17 (BFG) KO2 올터레인 T/A
35125020,TBFGKO2127035,BFG,KO2 올터레인 T/A,"796,400",,,,,,,,,,,35X12.50R20 (BFG) KO2 올터레인 T/A
37125017,TBFGKO2185941,BFG,KO2 올터레인 T/A,"733,700",,,,,,,,,,,37X12.50R17 (BFG) KO2 올터레인 T/A
2357515,TBFGKO2317675,BFG,KO2 올터레인 T/A,"360,800",,,,,,,,,,,235/75R15 (BFG) KO2 올터레인 T/A
2757017,TBFGKO2439188,BFG,KO2 올터레인 T/A,"525,800",,,,,,,,,,,275/70R17 (BFG) KO2 올터레인 T/A
35125018,TBFGKO2488053,BFG,KO2 올터레인 T/A,"759,000",,,,,,,,,,,35X12.50R18 (BFG) KO2 올터레인 T/A
2657516,TBFGKO2501069,BFG,KO2 올터레인 T/A,"391,600",,,,,,,,,,,265/75R16 (BFG) KO2 올터레인 T/A
2756518,TBFGKO2634911,BFG,KO2 올터레인 T/A,"520,300",,,,,,,,,,,275/65R18 (BFG) KO2 올터레인 T/A
2756520,TBFGKO2813026,BFG,KO2 올터레인 T/A,"642,400",,,,,,,,,,,275/65R20 (BFG) KO2 올터레인 T/A
33125015,TBFGKO2836366,BFG,KO2 올터레인 T/A,"484,000",,,,,,,,,,,33X12.50R15 (BFG) KO2 올터레인 T/A
,TBFGKO300,#N/A,#N/A,0,,,,,,,,,,,< KO3 올터레인 T/A >
35125020,TBFGKO3064517,BFG,KO3 올터레인 T/A,"796,400",,,,,,,,,,,35X12.50R20 (BFG) KO3 올터레인 T/A
2855520,TBFGKO3084144,BFG,KO3 올터레인 T/A,"605,000",,,,,,,,,,,285/55R20 (BFG) KO3 올터레인 T/A
2755520,TBFGKO3184355,BFG,KO3 올터레인 T/A,"594,000",,,,,,,,,,,275/55R20 (BFG) KO3 올터레인 T/A
2656517,TBFGKO3237665,BFG,KO3 올터레인 T/A,"477,400",,,,,,,,,,,265/65R17 (BFG) KO3 올터레인 T/A
2656518,TBFGKO3284247,BFG,KO3 올터레인 T/A,"525,800",,,,,,,,,,,265/65R18 (BFG) KO3 올터레인 T/A
,TBFGKO3375671,BFG,KO3 올터레인 T/A,"550,000",,,,,,,,,,,LT 275/70R17 (BFG) KO3 올터레인 T/A
37125017,TBFGKO3448208,BFG,KO3 올터레인 T/A,"764,500",,,,,,,,,,,37X12.50R17 (BFG) KO3 올터레인 T/A
2557517,TBFGKO3508077,BFG,KO3 올터레인 T/A RWL,"572,000",,,,,,,,,,,255/75R17 (BFG) KO3 올터레인 T/A RWL
2857518,TBFGKO3554672,BFG,KO3 올터레인 T/A,"693,000",,,,,,,,,,,285/75R18 (BFG) KO3 올터레인 T/A
35125018,TBFGKO3616236,BFG,KO3 올터레인 T/A,"742,500",,,,,,,,,,,35X12.50R18 (BFG) KO3 올터레인 T/A
2756020,TBFGKO3640773,BFG,KO3 올터레인 T/A,"759,000",,,,,,,,,,,275/60R20 (BFG) KO3 올터레인 T/A
2657017,TBFGKO3699742,BFG,KO3 올터레인 T/A,"495,000",,,,,,,,,,,265/70R17 (BFG) KO3 올터레인 T/A
,TBFGKO3711230,BFG,KO3 올터레인 T/A,"563,200",,,,,,,,,,,LT 275/70R18 (BFG) KO3 올터레인 T/A
2856018,TBFGKO3739006,BFG,KO3 올터레인 T/A,"528,000",,,,,,,,,,,285/60R18 (BFG) KO3 올터레인 T/A
,TBFGKO3769983,BFG,KO3 올터레인 T/A,"572,000",,,,,,,,,,,LT 285/75R17 (BFG) KO3 올터레인 T/A
2656018,TBFGKO3779303,BFG,KO3 올터레인 T/A,"537,900",,,,,,,,,,,265/60R18 (BFG) KO3 올터레인 T/A
2857017,TBFGKO3817880,BFG,KO3 올터레인 T/A,"495,000",,,,,,,,,,,285/70R17 (BFG) KO3 올터레인 T/A
2756518,TBFGKO3946623,BFG,KO3 올터레인 T/A RWL,"583,000",,,,,,,,,,,275/65R18 (BFG) KO3 올터레인 T/A RWL
,TBFGTA00,#N/A,#N/A,0,,,,,,,,,,,< 트레일 터레인 T/A >
2854522,TBFGTA253505,BFG,트레일 터레인 T/A,"638,000",,,,,,,,,,,285/45R22 (BFG) 트레일 터레인 T/A
2356018,TBFGTA373670,BFG,트레일 터레인 T/A,"484,000",,,,,,,,,,,235/60R18 (BFG) 트레일 터레인 T/A
2657017,TBFGTA826129,BFG,트레일 터레인 T/A,"440,000",,,,,,,,,,,265/70R17 (BFG) 트레일 터레인 T/A
2857017,TBFGTA954978,BFG,트레일 터레인 T/A,"440,000",,,,,,,,,,,285/70R17 (BFG) 트레일 터레인 T/A
,TBHL00100,#N/A,#N/A,0,,,,,,,,,,,< HL001 에코피아 >
2356018,TBHL00101,브리지스톤,HL001 에코피아,"310,640",,,,,,,,,,,235/60R18 (브리지스톤) HL001 에코피아
2556516,TBHL00102,브리지스톤,HL001 에코피아,"245,960",,,,,,,,,,,255/65R16 (브리지스톤) HL001 에코피아
2557015,TBHL00103,브리지스톤,HL001 에코피아,"209,880",,,,,,,,,,,255/70R15 (브리지스톤) HL001 에코피아
2356016,TBHL00105,브리지스톤,HL001 에코피아,"220,440",,,,,,,,,,,235/60R16 (브리지스톤) HL001 에코피아
2357016,TBHL00106,브리지스톤,HL001 에코피아,"215,270",,,,,,,,,,,235/70R16 (브리지스톤) HL001 에코피아
2256017,TBHL00107,브리지스톤,HL001 에코피아,"245,520",,,,,,,,,,,225/60R17 (브리지스톤) HL001 에코피아
2256517,TBHL00108,브리지스톤,HL001 에코피아,"234,520",,,,,,,,,,,225/65R17 (브리지스톤) HL001 에코피아
2356017,TBHL00109,브리지스톤,HL001 에코피아,"243,320",,,,,,,,,,,235/60R17 (브리지스톤) HL001 에코피아
2356517,TBHL00110,브리지스톤,HL001 에코피아,"247,280",,,,,,,,,,,235/65R17 (브리지스톤) HL001 에코피아
2255518,TBHL00111,브리지스톤,HL001 에코피아,"272,250",,,,,,,,,,,225/55R18 (브리지스톤) HL001 에코피아
2355518,TBHL00112,브리지스톤,HL001 에코피아,"268,730",,,,,,,,,,,235/55R18 (브리지스톤) HL001 에코피아
2555518,TBHL00113,브리지스톤,HL001 에코피아,"288,640",,,,,,,,,,,255/55R18 (브리지스톤) HL001 에코피아
2556018,TBHL00114,브리지스톤,HL001 에코피아,"294,690",,,,,,,,,,,255/60R18 (브리지스톤) HL001 에코피아
2355519,TBHL00116,브리지스톤,HL001 에코피아,"296,340",,,,,,,,,,,235/55R19 (브리지스톤) HL001 에코피아
2355019,TBHL00117,브리지스톤,HL001 에코피아,"300,740",,,,,,,,,,,235/50R19 (브리지스톤) HL001 에코피아
2455519,TBHL00118,브리지스톤,HL001 에코피아,"303,380",,,,,,,,,,,245/55R19 (브리지스톤) HL001 에코피아
2555519,TBHL00119,브리지스톤,HL001 에코피아,"292,820",,,,,,,,,,,255/55R19 (브리지스톤) HL001 에코피아
2656018,TBHL00121,브리지스톤,HL001 에코피아,"292,490",,,,,,,,,,,265/60R18 (브리지스톤) HL001 에코피아
,TBHL3300,#N/A,#N/A,0,,,,,,,,,,,< HL33 듀얼러 >
2256018,TBHL3301,브리지스톤,HL33 듀얼러 Lexus,"404,250",,,,,,,,,,,225/60R18 (브리지스톤) HL33 듀얼러 Lexus
,TBHL33A00,#N/A,#N/A,0,,,,,,,,,,,< HL33A 듀얼러 >
2355520,TBHL33A01,브리지스톤,HL33A 듀얼러,"570,020",,,,,,,,,,,235/55R20 (브리지스톤) HL33A 듀얼러
,TBHL42200,#N/A,#N/A,0,,,,,,,,,,,< HL422+ 에코피아 >
2554520,TBHL42201,브리지스톤,HL422+ 에코피아,"391,820",,,,,,,,,,,255/45R20 (브리지스톤) HL422+ 에코피아
,TBL10000,#N/A,#N/A,0,,,,,,,,,,,< L100 >
2255518,TBL10001,브리지스톤,L100,"471,130",,,,,,,,,,,225/55R18 (브리지스톤) L100
2454519,TBL10002,브리지스톤,L100,"496,540",,,,,,,,,,,245/45R19 (브리지스톤) L100
2754019,TBL10003,브리지스톤,L100,"522,610",,,,,,,,,,,275/40R19 (브리지스톤) L100
,TBLE300,#N/A,#N/A,0,,,,,,,,,,,< LE3 데스티네이션 >
2255518,TBLE301,브리지스톤,LE3 데스티네이션,"227,480",,,,,,,,,,,225/55R18 (브리지스톤) LE3 데스티네이션
2256017,TBLE302,브리지스톤,LE3 데스티네이션,"224,400",,,,,,,,,,,225/60R17 (브리지스톤) LE3 데스티네이션
2256018,TBLE303,브리지스톤,LE3 데스티네이션,"233,310",,,,,,,,,,,225/60R18 (브리지스톤) LE3 데스티네이션
2256517,TBLE304,브리지스톤,LE3 데스티네이션,"211,750",,,,,,,,,,,225/65R17 (브리지스톤) LE3 데스티네이션
2355518,TBLE305,브리지스톤,LE3 데스티네이션,"246,180",,,,,,,,,,,235/55R18 (브리지스톤) LE3 데스티네이션
2355519,TBLE306,브리지스톤,LE3 데스티네이션,"245,300",,,,,,,,,,,235/55R19 (브리지스톤) LE3 데스티네이션
2355520,TBLE307,브리지스톤,LE3 데스티네이션,"280,060",,,,,,,,,,,235/55R20 (브리지스톤) LE3 데스티네이션
2356017,TBLE308,브리지스톤,LE3 데스티네이션,"228,030",,,,,,,,,,,235/60R17 (브리지스톤) LE3 데스티네이션
2356018,TBLE309,브리지스톤,LE3 데스티네이션,"240,020",,,,,,,,,,,235/60R18 (브리지스톤) LE3 데스티네이션
2356517,TBLE310,브리지스톤,LE3 데스티네이션,"209,000",,,,,,,,,,,235/65R17 (브리지스톤) LE3 데스티네이션
2555020,TBLE311,브리지스톤,LE3 데스티네이션,"291,280",,,,,,,,,,,255/50R20 (브리지스톤) LE3 데스티네이션
2656018,TBLE312,브리지스톤,LE3 데스티네이션,"266,090",,,,,,,,,,,265/60R18 (브리지스톤) LE3 데스티네이션
,TBPZS00,#N/A,#N/A,0,,,,,,,,,,,< 포텐자 스포츠 >
2453520,TBPZS02,브리지스톤,포텐자 스포츠,"667,260",,,,,,,,,,,245/35R20 (브리지스톤) 포텐자 스포츠
2753020,TBPZS08,브리지스톤,포텐자 스포츠,"741,290",,,,,,,,,,,275/30R20 (브리지스톤) 포텐자 스포츠
2453020,TBPZS15,브리지스톤,포텐자 스포츠,"982,190",,,,,,,,,,,245/30R20 (브리지스톤) 포텐자 스포츠
3053020,TBPZS16,브리지스톤,포텐자 스포츠,"1,096,810",,,,,,,,,,,305/30R20 (브리지스톤) 포텐자 스포츠
2453020,TBPZS17,브리지스톤,포텐자 스포츠,"982,190",,,,,,,,,,,245/30R20 (브리지스톤) 포텐자 스포츠
2453519,TBPZS18,브리지스톤,포텐자 스포츠,"820,270",,,,,,,,,,,245/35R19 (브리지스톤) 포텐자 스포츠
2554021,TBPZS19,브리지스톤,포텐자 스포츠,"794,750",,,,,,,,,,,255/40R21 (브리지스톤) 포텐자 스포츠
2653019,TBPZS20,브리지스톤,포텐자 스포츠,"901,450",,,,,,,,,,,265/30R19 (브리지스톤) 포텐자 스포츠
2654520,TBPZS21,브리지스톤,포텐자 스포츠,"647,130",,,,,,,,,,,265/45R20 (브리지스톤) 포텐자 스포츠
2554020,TBPZS22,브리지스톤,포텐자 스포츠,"669,130",,,,,,,,,,,255/40R20 (브리지스톤) 포텐자 스포츠
2453520,TBPZS23,브리지스톤,포텐자 스포츠,"932,910",,,,,,,,,,,245/35R20 (브리지스톤) 포텐자 스포츠
2453520,TBPZS24,브리지스톤,포텐자 스포츠,"816,970",,,,,,,,,,,245/35R20 (브리지스톤) 포텐자 스포츠
2554520,TBPZS25,브리지스톤,포텐자 스포츠,"691,020",,,,,,,,,,,255/45R20 (브리지스톤) 포텐자 스포츠
2653021,TBPZS26,브리지스톤,포텐자 스포츠 RFT,"807,730",,,,,,,,,,,265/30R21 (브리지스톤) 포텐자 스포츠 RFT
2953521,TBPZS27,브리지스톤,포텐자 스포츠,"854,590",,,,,,,,,,,295/35R21 (브리지스톤) 포텐자 스포츠
2954020,TBPZS28,브리지스톤,포텐자 스포츠,"716,430",,,,,,,,,,,295/40R20 (브리지스톤) 포텐자 스포츠
3053520,TBPZS29,브리지스톤,포텐자 스포츠,"591,030",,,,,,,,,,,305/35R20 (브리지스톤) 포텐자 스포츠
3453021,TBPZS30,브리지스톤,포텐자 스포츠 RFT,"874,940",,,,,,,,,,,345/30R21 (브리지스톤) 포텐자 스포츠 RFT
3552522,TBPZS31,브리지스톤,포텐자 스포츠 RFT,"893,860",,,,,,,,,,,355/25R22 (브리지스톤) 포텐자 스포츠 RFT
,TBR29400,#N/A,#N/A,0,,,,,,,,,,,< R294 >
2157516,TBR29401,브리지스톤,R294,"273,240",,,,,,,,,,,215/75R16 (브리지스톤) R294
,TBR62300,#N/A,#N/A,0,,,,,,,,,,,< R623 듀라비스 >
2057015,TBR62302,브리지스톤,8P R623 듀라비스,"211,200",,,,,,,,,,,205/70R15 (브리지스톤) 8P R623 듀라비스
,TBR71000,#N/A,#N/A,0,,,,,,,,,,,< R710 에코피아 >
18514,TBR71002,브리지스톤,8P R710 화물차용,"182,600",,,,,,,,,,,185R14 (브리지스톤) 8P R710 화물차용
19514,TBR71003,브리지스톤,8P R710 화물차용,"204,710",,,,,,,,,,,195R14 (브리지스톤) 8P R710 화물차용
19515,TBR71004,브리지스톤,8P R710 화물차용,"193,710",,,,,,,,,,,195R15 (브리지스톤) 8P R710 화물차용
1957015,TBR71005,브리지스톤,8P R710 화물차용,"208,890",,,,,,,,,,,195/70R15 (브리지스톤) 8P R710 화물차용
2157015,TBR71007,브리지스톤,8P R710 화물차용,"227,810",,,,,,,,,,,215/70R15 (브리지스톤) 8P R710 화물차용
2157016,TBR71008,브리지스톤,8P R710 화물차용,"247,610",,,,,,,,,,,215/70R16 (브리지스톤) 8P R710 화물차용
2057516,TBR71009,브리지스톤,8P R710 화물차용,"243,980",,,,,,,,,,,205/75R16 (브리지스톤) 8P R710 화물차용
14513,TBR71010,브리지스톤,8P R710 화물차용,"128,700",,,,,,,,,,,145R13 (브리지스톤) 8P R710 화물차용
,TBRE00400,#N/A,#N/A,0,,,,,,,,,,,< RE004 포텐자 >
1955015,TBRE00401,브리지스톤,RE004 포텐자,"168,740",,,,,,,,,,,195/50R15 (브리지스톤) RE004 포텐자
2055016,TBRE00402,브리지스톤,RE004 포텐자,"186,450",,,,,,,,,,,205/50R16 (브리지스톤) RE004 포텐자
2055516,TBRE00403,브리지스톤,RE004 포텐자,"183,040",,,,,,,,,,,205/55R16 (브리지스톤) RE004 포텐자
2155516,TBRE00404,브리지스톤,RE004 포텐자,"197,120",,,,,,,,,,,215/55R16 (브리지스톤) RE004 포텐자
2255516,TBRE00405,브리지스톤,RE004 포텐자,"222,860",,,,,,,,,,,225/55R16 (브리지스톤) RE004 포텐자
2054517,TBRE00406,브리지스톤,RE004 포텐자,"214,500",,,,,,,,,,,205/45R17 (브리지스톤) RE004 포텐자
2154517,TBRE00407,브리지스톤,RE004 포텐자,"226,270",,,,,,,,,,,215/45R17 (브리지스톤) RE004 포텐자
2155017,TBRE00408,브리지스톤,RE004 포텐자,"224,840",,,,,,,,,,,215/50R17 (브리지스톤) RE004 포텐자
2155517,TBRE00409,브리지스톤,RE004 포텐자,"215,930",,,,,,,,,,,215/55R17 (브리지스톤) RE004 포텐자
2254517,TBRE00410,브리지스톤,RE004 포텐자,"241,120",,,,,,,,,,,225/45R17 (브리지스톤) RE004 포텐자
2255017,TBRE00411,브리지스톤,RE004 포텐자,"238,040",,,,,,,,,,,225/50R17 (브리지스톤) RE004 포텐자
2255517,TBRE00412,브리지스톤,RE004 포텐자,"212,850",,,,,,,,,,,225/55R17 (브리지스톤) RE004 포텐자
2354517,TBRE00413,브리지스톤,RE004 포텐자,"249,370",,,,,,,,,,,235/45R17 (브리지스톤) RE004 포텐자
2454017,TBRE00414,브리지스톤,RE004 포텐자,"264,440",,,,,,,,,,,245/40R17 (브리지스톤) RE004 포텐자
2454517,TBRE00415,브리지스톤,RE004 포텐자,"260,370",,,,,,,,,,,245/45R17 (브리지스톤) RE004 포텐자
2254018,TBRE00416,브리지스톤,RE004 포텐자,"286,880",,,,,,,,,,,225/40R18 (브리지스톤) RE004 포텐자
2254518,TBRE00417,브리지스톤,RE004 포텐자,"272,030",,,,,,,,,,,225/45R18 (브리지스톤) RE004 포텐자
2354018,TBRE00418,브리지스톤,RE004 포텐자,"301,620",,,,,,,,,,,235/40R18 (브리지스톤) RE004 포텐자
2355018,TBRE00419,브리지스톤,RE004 포텐자,"276,870",,,,,,,,,,,235/50R18 (브리지스톤) RE004 포텐자
2454018,TBRE00420,브리지스톤,RE004 포텐자,"312,950",,,,,,,,,,,245/40R18 (브리지스톤) RE004 포텐자
2553518,TBRE00422,브리지스톤,RE004 포텐자,"347,490",,,,,,,,,,,255/35R18 (브리지스톤) RE004 포텐자
2554518,TBRE00423,브리지스톤,RE004 포텐자,"308,110",,,,,,,,,,,255/45R18 (브리지스톤) RE004 포텐자
2653518,TBRE00424,브리지스톤,RE004 포텐자,"363,770",,,,,,,,,,,265/35R18 (브리지스톤) RE004 포텐자
2254019,TBRE00425,브리지스톤,RE004 포텐자,"347,490",,,,,,,,,,,225/40R19 (브리지스톤) RE004 포텐자
2353519,TBRE00426,브리지스톤,RE004 포텐자,"361,680",,,,,,,,,,,235/35R19 (브리지스톤) RE004 포텐자
2453519,TBRE00427,브리지스톤,RE004 포텐자,"362,670",,,,,,,,,,,245/35R19 (브리지스톤) RE004 포텐자
2454019,TBRE00428,브리지스톤,RE004 포텐자,"359,370",,,,,,,,,,,245/40R19 (브리지스톤) RE004 포텐자
2753519,TBRE00429,브리지스톤,RE004 포텐자,"357,940",,,,,,,,,,,275/35R19 (브리지스톤) RE004 포텐자
2453520,TBRE00430,브리지스톤,RE004 포텐자,"377,850",,,,,,,,,,,245/35R20 (브리지스톤) RE004 포텐자
2753020,TBRE00431,브리지스톤,RE004 포텐자,"390,280",,,,,,,,,,,275/30R20 (브리지스톤) RE004 포텐자
2454518,TBRE00432,브리지스톤,RE004 포텐자,"301,620",,,,,,,,,,,245/45R18 (브리지스톤) RE004 포텐자
,TBRE97A00,#N/A,#N/A,0,,,,,,,,,,,< RE97AS 포텐자 >
2255017,TBRE97A01,브리지스톤,"RE97AS G70,스팅어","253,110",,,,,,,,,,,"225/50R17 (브리지스톤) RE97AS G70,스팅어"
2254518,TBRE97A04,브리지스톤,"RE97AS G70,스팅어","294,580",,,,,,,,,,,"225/45R18 (브리지스톤) RE97AS G70,스팅어"
2354518,TBRE97A08,브리지스톤,RE97AS 폭스바겐,"529,870",,,,,,,,,,,235/45R18 (브리지스톤) RE97AS 폭스바겐
,TBS00100,#N/A,#N/A,0,,,,,,,,,,,< S001 포텐자 >
2554018,TBS00113,브리지스톤,S001 포텐자 RFT,"634,810",,,,,,,,,,,255/40R18 (브리지스톤) S001 포텐자 RFT
2454020,TBS00133,브리지스톤,S001 포텐자,"866,580",,,,,,,,,,,245/40R20 (브리지스톤) S001 포텐자
2754019,TBS00139,브리지스톤,S001 포텐자,"783,310",,,,,,,,,,,275/40R19 (브리지스톤) S001 포텐자
2255017,TBS00141,브리지스톤,S001 포텐자 RFT,"494,560",,,,,,,,,,,225/50R17 (브리지스톤) S001 포텐자 RFT
2454519,TBS00144,브리지스톤,S001 포텐자,"690,140",,,,,,,,,,,245/45R19 (브리지스톤) S001 포텐자
2253519,TBS00146,브리지스톤,S001 포텐자,"677,490",,,,,,,,,,,225/35R19 (브리지스톤) S001 포텐자
2254518,TBS00147,브리지스톤,S001 포텐자,"590,150",,,,,,,,,,,225/45R18 (브리지스톤) S001 포텐자
2055017,TBS00149,브리지스톤,S001 포텐자 RFT,"545,270",,,,,,,,,,,205/50R17 (브리지스톤) S001 포텐자 RFT
2254518,TBS00151,브리지스톤,S001 포텐자 RFT,"634,810",,,,,,,,,,,225/45R18 (브리지스톤) S001 포텐자 RFT
2453518,TBS00153,브리지스톤,S001 포텐자 RFT,"638,000",,,,,,,,,,,245/35R18 (브리지스톤) S001 포텐자 RFT
2254019,TBS00155,브리지스톤,S001 포텐자 RFT,"732,270",,,,,,,,,,,225/40R19 (브리지스톤) S001 포텐자 RFT
2254018,TBS00157,브리지스톤,S001 포텐자 RFT,"723,690",,,,,,,,,,,225/40R18 (브리지스톤) S001 포텐자 RFT
2454519,TBS00159,브리지스톤,S001 포텐자 RFT,"661,540",,,,,,,,,,,245/45R19 (브리지스톤) S001 포텐자 RFT
2754019,TBS00160,브리지스톤,S001 포텐자 RFT,"731,610",,,,,,,,,,,275/40R19 (브리지스톤) S001 포텐자 RFT
2454020,TBS00161,브리지스톤,S001 포텐자 RFT,"743,160",,,,,,,,,,,245/40R20 (브리지스톤) S001 포텐자 RFT
2753520,TBS00162,브리지스톤,S001 포텐자 RFT,"825,110",,,,,,,,,,,275/35R20 (브리지스톤) S001 포텐자 RFT
2455018,TBS00165,브리지스톤,S001 포텐자,"592,680",,,,,,,,,,,245/50R18 (브리지스톤) S001 포텐자
2754019,TBS00169,브리지스톤,S001 포텐자,"783,310",,,,,,,,,,,275/40R19 (브리지스톤) S001 포텐자
2254518,TBS00173,브리지스톤,S001 포텐자,"596,090",,,,,,,,,,,225/45R18 (브리지스톤) S001 포텐자
2454018,TBS00174,브리지스톤,S001 포텐자,"599,170",,,,,,,,,,,245/40R18 (브리지스톤) S001 포텐자
2454519,TBS00179,브리지스톤,S001 포텐자,"670,230",,,,,,,,,,,245/45R19 (브리지스톤) S001 포텐자
2154520,TBS00180,브리지스톤,S001 포텐자,"779,130",,,,,,,,,,,215/45R20 (브리지스톤) S001 포텐자
2254517,TBS00185,브리지스톤,S001 포텐자 RFT,"523,930",,,,,,,,,,,225/45R17 (브리지스톤) S001 포텐자 RFT
2254519,TBS00186,브리지스톤,S001 포텐자 RFT,"690,360",,,,,,,,,,,225/45R19 (브리지스톤) S001 포텐자 RFT
2454018,TBS00191,브리지스톤,S001 포텐자,"596,090",,,,,,,,,,,245/40R18 (브리지스톤) S001 포텐자
2553519,TBS00192,브리지스톤,S001 포텐자,"672,540",,,,,,,,,,,255/35R19 (브리지스톤) S001 포텐자
,TBS00500,#N/A,#N/A,0,,,,,,,,,,,< S005 포텐자 >
2353519,TBS00501,브리지스톤,S005 포텐자,"859,430",,,,,,,,,,,235/35R19 (브리지스톤) S005 포텐자
2353519,TBS00502,브리지스톤,S005 포텐자,"863,830",,,,,,,,,,,235/35R19 (브리지스톤) S005 포텐자
2254018,TBS00503,브리지스톤,S005 포텐자,"574,970",,,,,,,,,,,225/40R18 (브리지스톤) S005 포텐자
,TBS00700,#N/A,#N/A,0,,,,,,,,,,,< S007 포텐자 >
2554020,TBS00708,브리지스톤,S007 포텐자,"830,500",,,,,,,,,,,255/40R20 (브리지스톤) S007 포텐자
2354019,TBS00710,브리지스톤,S007 포텐자,"731,500",,,,,,,,,,,235/40R19 (브리지스톤) S007 포텐자
,TBSERENIT00,#N/A,#N/A,0,,,,,,,,,,,< 투란자 세레니티 플러스>
1956515,TBSERENIT01,브리지스톤,세레니티 플러스,"178,530",,,,,,,,,,,195/65R15 (브리지스톤) 세레니티 플러스
2056515,TBSERENIT02,브리지스톤,세레니티 플러스,"204,380",,,,,,,,,,,205/65R15 (브리지스톤) 세레니티 플러스
2055516,TBSERENIT03,브리지스톤,세레니티 플러스,"190,080",,,,,,,,,,,205/55R16 (브리지스톤) 세레니티 플러스
2056016,TBSERENIT04,브리지스톤,세레니티 플러스,"198,660",,,,,,,,,,,205/60R16 (브리지스톤) 세레니티 플러스
2155516,TBSERENIT05,브리지스톤,세레니티 플러스,"216,260",,,,,,,,,,,215/55R16 (브리지스톤) 세레니티 플러스
2156016,TBSERENIT06,브리지스톤,세레니티 플러스,"219,890",,,,,,,,,,,215/60R16 (브리지스톤) 세레니티 플러스
